Feasible.Guesses	Frequency	Probability	Plural	Feasible.Secrets
saice	0	0	0	FALSE
saick	0	0	0	FALSE
saics	0	0	0	FALSE
saids	0	0	0	FALSE
saiga	45727	0	0	FALSE
waves	11006010	0	1	TRUE
saims	0	0	0	FALSE
saine	15510	0	0	FALSE
sains	66940	0	0	FALSE
saint	38929141	0.58	0	TRUE
sairs	0	0	0	FALSE
saist	0	0	0	FALSE
saith	1205270	0	0	TRUE
sajou	0	0	0	FALSE
sakai	2152556	0	0	TRUE
saker	56297	0	0	FALSE
sakes	221028	0	0	FALSE
sakia	0	0	0	FALSE
sakis	27631	0	0	FALSE
sakti	46511	0	0	FALSE
salad	8923706	0.58	0	TRUE
salal	34529	0	0	FALSE
salat	96774	0	0	FALSE
salep	17960	0	0	FALSE
seeds	11196921	0	1	TRUE
salet	0	0	0	FALSE
salic	0	0	0	FALSE
salix	261339	0	0	FALSE
salle	1426680	0	0	TRUE
sally	5933047	0.552672	0	TRUE
salmi	53135	0	0	FALSE
salol	0	0	0	FALSE
salon	10079006	0.58	0	TRUE
salop	56167	0	0	FALSE
salpa	0	0	0	FALSE
salps	0	0	0	FALSE
salsa	4234056	0.58	0	TRUE
salse	14186	0	0	FALSE
salto	204639	0	0	FALSE
nodes	11208722	0	1	TRUE
salty	1196416	0.58	0	TRUE
salue	0	0	0	FALSE
salut	216986	0	0	FALSE
salve	423303	0.58	0	TRUE
salvo	454555	0.58	0	TRUE
saman	88325	0	0	FALSE
samas	18769	0	0	FALSE
samba	5838327	0.58	0	TRUE
sambo	137842	0	0	FALSE
samek	22569	0	0	FALSE
samel	0	0	0	FALSE
samen	79154	0	0	FALSE
sames	49702	0	0	FALSE
samey	19085	0.403969	0	TRUE
samfu	0	0	0	FALSE
sammy	2447628	0	0	TRUE
sampi	0	0	0	FALSE
samps	0	0	0	FALSE
tales	11222332	0	1	TRUE
sandy	9897487	0.58	0	TRUE
saned	0	0	0	FALSE
saner	84491	0.570562	0	TRUE
sanes	15330	0	0	FALSE
sanga	55269	0	0	FALSE
sangh	111167	0	0	FALSE
sango	272080	0	0	FALSE
sangs	0	0	0	FALSE
sanko	21131	0	0	FALSE
sansa	217784	0	0	FALSE
santo	1772980	0	0	TRUE
sants	72016	0	0	FALSE
saola	0	0	0	FALSE
sapan	0	0	0	FALSE
sapid	17521	0	0	FALSE
sapor	0	0	0	FALSE
sappy	216405	0.58	0	TRUE
saran	215052	0	0	FALSE
sards	65552	0	0	FALSE
sared	0	0	0	FALSE
saree	303706	0	0	FALSE
sarge	1013607	0	0	TRUE
sargo	0	0	0	FALSE
sarin	270347	0	0	FALSE
saris	187170	0	0	FALSE
sarks	0	0	0	FALSE
sarky	20639	0	0	FALSE
sarod	33361	0	0	FALSE
saros	38529	0	0	FALSE
sarus	0	0	0	FALSE
saser	0	0	0	FALSE
sasin	15556	0	0	FALSE
sasse	65391	0	0	FALSE
sassy	1657970	0.58	0	TRUE
satai	0	0	0	FALSE
satay	131499	0.566262	0	TRUE
sated	88075	0.00187746	0	TRUE
satem	0	0	0	FALSE
sates	78143	0	0	FALSE
satin	6620674	0.58	0	TRUE
satis	237793	0	0	FALSE
satyr	136838	0.558612	0	TRUE
sauba	0	0	0	FALSE
sauce	10968629	0.58	0	TRUE
sauch	0	0	0	FALSE
saucy	474568	0.58	0	TRUE
saugh	0	0	0	FALSE
sauls	53407	0	0	FALSE
sault	901099	0	0	FALSE
sauna	4202256	0.58	0	TRUE
saunt	32211	0	0	FALSE
saury	0	0	0	FALSE
saute	546457	0.58	0	TRUE
sauts	0	0	0	FALSE
saved	19635976	0.00187746	0	TRUE
saver	10258158	0.577445	0	TRUE
meals	11515834	0	1	TRUE
savey	0	0	0	FALSE
savin	303518	0	0	FALSE
savor	506115	0.58	0	TRUE
savoy	1246516	0.540267	0	TRUE
savvy	3140230	0.58	0	TRUE
sawah	0	0	0	FALSE
sawed	169894	0.00187746	0	TRUE
sawer	0	0	0	FALSE
saxes	83366	0	0	FALSE
sayed	232940	0	0	FALSE
sayer	243924	0	0	FALSE
sayid	163143	0	0	FALSE
sayne	0	0	0	FALSE
sayon	0	0	0	FALSE
sayst	0	0	0	FALSE
sazes	0	0	0	FALSE
scabs	122925	0	0	FALSE
scads	49595	0	0	FALSE
scaff	0	0	0	FALSE
scags	0	0	0	FALSE
scail	0	0	0	FALSE
scala	1093246	0	0	TRUE
scald	101839	0.533512	0	TRUE
scale	46307526	0.58	0	TRUE
scall	0	0	0	FALSE
scalp	1356840	0.58	0	TRUE
scaly	272847	0.58	0	TRUE
scamp	810996	0.554873	0	TRUE
holes	11529280	0	1	TRUE
scand	444490	0	0	FALSE
packs	11683277	0	1	TRUE
scant	543285	0.58	0	TRUE
scapa	113533	0	0	FALSE
scape	358228	0.523349	0	TRUE
scapi	0	0	0	FALSE
scare	2972708	0.58	0	TRUE
scarf	3181107	0.58	0	TRUE
scarp	77653	0.435807	0	TRUE
camps	11712039	0	1	TRUE
scart	1213599	0	0	TRUE
scary	5571680	0.58	0	TRUE
scath	0	0	0	FALSE
scats	64414	0	0	FALSE
scatt	0	0	0	FALSE
scaud	0	0	0	FALSE
scaup	89357	0	0	FALSE
scaur	0	0	0	FALSE
scaws	0	0	0	FALSE
sceat	0	0	0	FALSE
scena	91089	0	0	FALSE
scend	0	0	0	FALSE
scene	29372413	0.58	0	TRUE
scent	3277212	0.58	0	TRUE
schav	0	0	0	FALSE
schmo	60716	0	0	FALSE
schul	33045	0	0	FALSE
schwa	64634	0.386817	0	TRUE
scion	2245350	0.58	0	TRUE
sclim	0	0	0	FALSE
scody	0	0	0	FALSE
scoff	177728	0.58	0	TRUE
scogs	0	0	0	FALSE
scold	170208	0.58	0	TRUE
scone	213031	0.58	0	TRUE
scoog	0	0	0	FALSE
scoop	5272369	0.58	0	TRUE
scoot	269666	0.572527	0	TRUE
scopa	88607	0	0	FALSE
scope	23349420	0.58	0	TRUE
scops	39159	0	0	FALSE
score	69315004	0.58	0	TRUE
scorn	622924	0.58	0	TRUE
fonts	11884559	0	1	TRUE
scoug	13313	0	0	FALSE
scoup	0	0	0	FALSE
scour	411478	0.58	0	TRUE
scout	6176157	0.58	0	TRUE
scowl	115386	0.58	0	TRUE
scowp	0	0	0	FALSE
scows	0	0	0	FALSE
scrab	0	0	0	FALSE
scrae	0	0	0	FALSE
scrag	0	0	0	FALSE
scram	139774	0.521762	0	TRUE
scran	355642	0	0	FALSE
scrap	3757085	0.58	0	TRUE
scrat	34413	0	0	FALSE
scraw	0	0	0	FALSE
scray	0	0	0	FALSE
scree	148396	0.536918	0	TRUE
screw	8177263	0.58	0	TRUE
scrim	146877	0.579703	0	TRUE
scrip	328826	0.544773	0	TRUE
scrob	0	0	0	FALSE
scrod	21554	0.51227	0	TRUE
scrog	0	0	0	FALSE
scrow	0	0	0	FALSE
scrub	2360299	0.58	0	TRUE
scrum	425870	0.58	0	TRUE
scuba	6366349	0.58	0	TRUE
scudi	0	0	0	FALSE
scudo	16902	0	0	FALSE
scuds	39676	0	0	FALSE
scuff	224673	0.5595	0	TRUE
scuft	0	0	0	FALSE
scugs	0	0	0	FALSE
sculk	0	0	0	FALSE
scull	174118	0.521762	0	TRUE
sculp	29076	0	0	FALSE
sculs	0	0	0	FALSE
scums	21265	0	0	FALSE
scups	0	0	0	FALSE
scurf	13478	0	0	FALSE
scurs	0	0	0	FALSE
scuse	53625	0	0	FALSE
scuta	0	0	0	FALSE
scute	17485	0	0	FALSE
scuts	0	0	0	FALSE
scuzz	0	0	0	FALSE
scyes	0	0	0	FALSE
sdayn	0	0	0	FALSE
sdein	0	0	0	FALSE
jeans	11896655	0	1	TRUE
seame	0	0	0	FALSE
mills	11910667	0	1	TRUE
seamy	35034	0.575841	0	TRUE
seans	14788	0	0	FALSE
seare	0	0	0	FALSE
sears	4897480	0	0	TRUE
sease	16912	0	0	FALSE
fails	12015364	0	1	TRUE
seaze	0	0	0	FALSE
sebum	95387	0	0	FALSE
secco	33756	0	0	FALSE
sechs	49108	0	0	FALSE
texts	12095723	0	1	TRUE
sedan	4769270	0.58	0	TRUE
seder	315708	0.552273	0	TRUE
sedes	17575	0	0	FALSE
sedge	361236	0.534537	0	TRUE
sedgy	0	0	0	FALSE
sedum	126177	0	0	FALSE
corps	12150135	0.58	1	TRUE
seedy	284954	0.58	0	TRUE
feels	12212683	0	1	TRUE
seeld	0	0	0	FALSE
seels	0	0	0	FALSE
seely	173389	0	0	FALSE
hosts	12228736	0	1	TRUE
seeps	188076	0	0	FALSE
seepy	0	0	0	FALSE
seers	134265	0	0	FALSE
sefer	159719	0	0	FALSE
segar	45150	0	0	FALSE
segni	74679	0	0	FALSE
segno	108669	0	0	FALSE
segol	0	0	0	FALSE
segos	0	0	0	FALSE
segue	234120	0.58	0	TRUE
sehri	0	0	0	FALSE
seifs	0	0	0	FALSE
seils	0	0	0	FALSE
seine	1121610	0	0	TRUE
seirs	0	0	0	FALSE
seise	0	0	0	FALSE
seism	18530	0	0	FALSE
seity	0	0	0	FALSE
seiza	0	0	0	FALSE
seize	1908868	0.58	0	TRUE
sekos	0	0	0	FALSE
sekts	0	0	0	FALSE
selah	213338	0	0	FALSE
seles	69906	0	0	FALSE
selfs	33812	0	0	FALSE
sella	143359	0	0	FALSE
selle	305996	0	0	FALSE
genes	12396954	0	1	TRUE
selva	389472	0	0	FALSE
semee	0	0	0	FALSE
semes	30150	0	0	FALSE
semie	0	0	0	FALSE
semis	357039	0	0	FALSE
senas	0	0	0	FALSE
rocks	12427428	0	1	TRUE
senes	0	0	0	FALSE
sengi	0	0	0	FALSE
senna	431701	0	0	FALSE
senor	352047	0	0	FALSE
sensa	89308	0	0	FALSE
sense	52629633	0.58	0	TRUE
sensi	280091	0	0	FALSE
sente	63099	0	0	FALSE
senti	56703	0	0	FALSE
sents	98600	0	0	FALSE
senvy	0	0	0	FALSE
senza	476965	0	0	FALSE
sepad	0	0	0	FALSE
sepal	32590	0	0	FALSE
sepia	741438	0.576844	0	TRUE
sepic	0	0	0	FALSE
sepoy	33499	0	0	FALSE
septa	203819	0	0	FALSE
septs	20285	0	0	FALSE
serac	43796	0	0	FALSE
serai	35974	0	0	FALSE
seral	57376	0	0	FALSE
sered	19699	0	0	FALSE
serer	0	0	0	FALSE
seres	54684	0	0	FALSE
serfs	117599	0	0	FALSE
serge	1283914	0	0	TRUE
seric	0	0	0	FALSE
serif	2109334	0.548165	0	TRUE
serin	38729	0	0	FALSE
serks	0	0	0	FALSE
seron	0	0	0	FALSE
serow	0	0	0	FALSE
serra	755717	0	0	FALSE
serre	381425	0	0	FALSE
serrs	0	0	0	FALSE
serry	0	0	0	FALSE
serum	5854942	0.579472	0	TRUE
serve	36697856	0.58	0	TRUE
servo	1581719	0	0	TRUE
sesey	0	0	0	FALSE
sessa	67670	0	0	FALSE
setae	111998	0	0	FALSE
setal	0	0	0	FALSE
seton	1136773	0	0	TRUE
setts	60954	0	0	FALSE
setup	23534848	0.58	0	TRUE
seven	44224906	0.58	0	TRUE
sever	686306	0.58	0	TRUE
sewan	0	0	0	FALSE
sewar	0	0	0	FALSE
sewed	175012	0.00187746	0	TRUE
sewel	28078	0	0	FALSE
sewen	0	0	0	FALSE
sewer	5008805	0.58	0	TRUE
sewin	0	0	0	FALSE
sexed	155161	0	0	FALSE
sexer	0	0	0	FALSE
slots	12452126	0	1	TRUE
sexto	29954	0	0	FALSE
sexts	0	0	0	FALSE
seyen	0	0	0	FALSE
shack	2739743	0.58	0	TRUE
shade	6996835	0.58	0	TRUE
shads	19622	0	0	FALSE
shady	2059463	0.58	0	TRUE
shaft	6431372	0.58	0	TRUE
shags	41829	0	0	FALSE
shahs	0	0	0	FALSE
shake	6839319	0.58	0	TRUE
shako	26339	0	0	FALSE
shakt	0	0	0	FALSE
shaky	766843	0.58	0	TRUE
shale	769742	0.58	0	TRUE
shall	191963867	0.58	0	TRUE
shalm	0	0	0	FALSE
shalt	1854326	0.571959	0	TRUE
shaly	0	0	0	FALSE
shama	71722	0	0	FALSE
shame	6785296	0.58	0	TRUE
loves	12566621	0	1	TRUE
shand	141332	0	0	FALSE
shank	1311484	0.58	0	TRUE
shans	0	0	0	FALSE
shape	25675227	0.58	0	TRUE
shaps	0	0	0	FALSE
shard	287428	0.58	0	TRUE
share	119294241	0.58	0	TRUE
shark	5904454	0.58	0	TRUE
sharn	14432	0	0	FALSE
sharp	24904199	0.58	0	TRUE
shash	27825	0	0	FALSE
shaul	239120	0	0	FALSE
shave	2580057	0.58	0	TRUE
shawl	1011728	0.58	0	TRUE
shawm	0	0	0	FALSE
shawn	4642740	0	0	TRUE
shaws	82892	0	0	FALSE
shaya	39577	0	0	FALSE
shays	227563	0	0	FALSE
shchi	0	0	0	FALSE
sheaf	255879	0.578506	0	TRUE
sheal	0	0	0	FALSE
shear	2886210	0.573491	0	TRUE
sheas	0	0	0	FALSE
roots	12609370	0	1	TRUE
sheel	15825	0	0	FALSE
sheen	1124463	0.58	0	TRUE
sheep	8962638	0.58	0	TRUE
sheer	6684477	0.58	0	TRUE
sheet	44295187	0.58	0	TRUE
sheik	596893	0.58	0	TRUE
shelf	11287023	0.58	0	TRUE
shell	20599318	0.58	0	TRUE
shend	0	0	0	FALSE
shent	0	0	0	FALSE
sheol	68016	0	0	FALSE
sherd	20612	0	0	FALSE
shere	82346	0	0	FALSE
shero	0	0	0	FALSE
shets	0	0	0	FALSE
sheva	181594	0	0	FALSE
shewn	62884	0	0	FALSE
shews	39148	0	0	FALSE
shiai	0	0	0	FALSE
shied	103457	0.58	0	TRUE
shiel	82165	0	0	FALSE
shier	43728	0	0	FALSE
shies	42546	0	0	FALSE
shift	19811555	0.58	0	TRUE
shill	163716	0.570386	0	TRUE
shily	0	0	0	FALSE
shims	212293	0	0	FALSE
shine	5881862	0.58	0	TRUE
shins	362796	0	0	FALSE
shiny	3192674	0.58	0	TRUE
winds	12628386	0	1	TRUE
shire	2665081	0.503514	0	TRUE
shirk	194196	0.574889	0	TRUE
shirr	0	0	0	FALSE
shirs	0	0	0	FALSE
shirt	40501964	0.58	0	TRUE
shish	67812	0	0	FALSE
shiso	25086	0	0	FALSE
shist	0	0	0	FALSE
shite	371932	0	0	FALSE
shits	238365	0	0	FALSE
shiur	69743	0	0	FALSE
shiva	1105044	0.570431	0	TRUE
shive	114265	0	0	FALSE
shivs	0	0	0	FALSE
shlep	0	0	0	FALSE
shlub	0	0	0	FALSE
shmek	0	0	0	FALSE
shmoe	0	0	0	FALSE
shoal	435185	0.551229	0	TRUE
shoat	0	0	0	FALSE
shock	14850388	0.58	0	TRUE
shoed	27509	0.00187746	0	TRUE
shoer	0	0	0	FALSE
poems	12662561	0	1	TRUE
shogi	84271	0	0	FALSE
shogs	0	0	0	FALSE
shoji	231018	0	0	FALSE
shojo	81991	0	0	FALSE
shola	49881	0	0	FALSE
shone	704369	0.58	0	TRUE
shook	2917411	0.58	0	TRUE
shool	89902	0	0	FALSE
shoon	20249	0	0	FALSE
shoos	26781	0	0	FALSE
shoot	12695618	0.58	0	TRUE
shope	79471	0	0	FALSE
roles	13171507	0	1	TRUE
shore	12568485	0.58	0	TRUE
shorl	0	0	0	FALSE
shorn	142311	0.58	0	TRUE
short	106755242	0.58	0	TRUE
shote	36612	0	0	FALSE
reads	13174104	0	1	TRUE
shott	25924	0	0	FALSE
shout	3965861	0.58	0	TRUE
shove	847364	0.58	0	TRUE
showd	0	0	0	FALSE
shown	68755779	0.58	0	TRUE
towns	13337599	0	1	TRUE
showy	294798	0.58	0	TRUE
shoyu	30956	0	0	FALSE
shred	851931	0.58	0	TRUE
shrew	382770	0.559981	0	TRUE
shris	0	0	0	FALSE
shrow	0	0	0	FALSE
shrub	1458217	0.58	0	TRUE
shrug	720506	0.58	0	TRUE
shtik	0	0	0	FALSE
shtum	0	0	0	FALSE
shtup	0	0	0	FALSE
shuck	116293	0.566398	0	TRUE
shule	0	0	0	FALSE
shuln	0	0	0	FALSE
shuls	0	0	0	FALSE
shuns	85070	0	0	FALSE
shunt	604152	0.564951	0	TRUE
shura	152118	0	0	FALSE
shush	60031	0.559127	0	TRUE
shute	184885	0	0	FALSE
tones	13373535	0	1	TRUE
shwas	0	0	0	FALSE
shyer	32023	0.533512	0	TRUE
shyly	213165	0.58	0	TRUE
sials	0	0	0	FALSE
sibbs	0	0	0	FALSE
sibyl	111857	0	0	FALSE
sices	0	0	0	FALSE
sicht	97024	0	0	FALSE
sicko	86555	0	0	FALSE
sicks	0	0	0	FALSE
sicky	0	0	0	FALSE
sidas	0	0	0	FALSE
sided	4982500	0.00187746	0	TRUE
sider	543665	0	0	FALSE
roses	13584758	0	1	TRUE
sidha	0	0	0	FALSE
sidhe	114733	0	0	FALSE
sidle	54306	0.566262	0	TRUE
siege	2518421	0.58	0	TRUE
sield	0	0	0	FALSE
siens	0	0	0	FALSE
sient	16892	0	0	FALSE
sieth	0	0	0	FALSE
sieur	61710	0	0	FALSE
sieve	851108	0.579589	0	TRUE
sifts	38137	0	0	FALSE
keeps	13624468	0	1	TRUE
sight	13360499	0.58	0	TRUE
sigil	118090	0	0	FALSE
sigla	38984	0	0	FALSE
sigma	11864409	0.449842	0	TRUE
signa	233687	0	0	FALSE
icons	13649671	0	1	TRUE
sijos	0	0	0	FALSE
sikas	0	0	0	FALSE
siker	0	0	0	FALSE
sikes	160692	0	0	FALSE
silds	0	0	0	FALSE
siled	0	0	0	FALSE
silen	22517	0	0	FALSE
siler	201368	0	0	FALSE
siles	19384	0	0	FALSE
silex	289557	0	0	FALSE
silks	418180	0	0	FALSE
silky	1749406	0.58	0	TRUE
sills	397916	0	0	FALSE
silly	6833654	0.58	0	TRUE
silos	483560	0	0	FALSE
silts	47638	0	0	FALSE
silty	293612	0.54382	0	TRUE
silva	3132617	0	0	TRUE
simar	30450	0	0	FALSE
simas	24995	0	0	FALSE
simba	322561	0	0	FALSE
simis	0	0	0	FALSE
simps	0	0	0	FALSE
simul	158003	0	0	FALSE
since	214302926	0.58	0	TRUE
sinds	75367	0	0	FALSE
sined	0	0	0	FALSE
sines	79686	0	0	FALSE
sinew	74869	0.566331	0	TRUE
singe	106880	0.547641	0	TRUE
balls	13683840	0	1	TRUE
sinhs	0	0	0	FALSE
folks	13760930	0	1	TRUE
sinky	0	0	0	FALSE
sinus	1738565	0.58	0	TRUE
siped	0	0	0	FALSE
sipes	60829	0	0	FALSE
sippy	100939	0	0	FALSE
sired	220280	0.00187746	0	TRUE
siree	14544	0	0	FALSE
siren	1354779	0.58	0	TRUE
sires	286232	0	0	FALSE
sirih	0	0	0	FALSE
siris	53304	0	0	FALSE
siroc	0	0	0	FALSE
sirra	0	0	0	FALSE
sirup	29954	0	0	FALSE
sisal	280742	0	0	FALSE
sises	0	0	0	FALSE
sissy	1410911	0.570386	0	TRUE
sista	261188	0	0	FALSE
sists	58962	0	0	FALSE
sitar	255993	0.570207	0	TRUE
sited	503306	0.00187746	0	TRUE
pills	13767091	0	1	TRUE
sithe	14180	0	0	FALSE
sitka	578381	0	0	FALSE
situp	0	0.403969	0	TRUE
situs	267454	0	0	FALSE
siver	101095	0	0	FALSE
sixer	58111	0	0	FALSE
sixes	176765	0	0	FALSE
sixmo	0	0	0	FALSE
sixte	0	0	0	FALSE
sixth	9920054	0.58	0	TRUE
sixty	4851534	0.58	0	TRUE
sizar	0	0	0	FALSE
sized	12775596	0.00187746	0	TRUE
sizel	0	0	0	FALSE
sizer	202590	0	0	FALSE
lands	13891179	0	1	TRUE
skags	0	0	0	FALSE
skail	0	0	0	FALSE
skald	44871	0	0	FALSE
skank	227091	0	0	FALSE
skart	0	0	0	FALSE
skate	4932092	0.58	0	TRUE
skats	0	0	0	FALSE
skatt	0	0	0	FALSE
skaws	0	0	0	FALSE
skean	19591	0	0	FALSE
skear	0	0	0	FALSE
skeds	0	0	0	FALSE
skeed	0	0	0	FALSE
skeef	0	0	0	FALSE
skeen	109749	0	0	FALSE
skeer	0	0	0	FALSE
skees	0	0	0	FALSE
skeet	343898	0.561003	0	TRUE
skegg	0	0	0	FALSE
skegs	0	0	0	FALSE
skein	208604	0.573611	0	TRUE
skelf	0	0	0	FALSE
skell	0	0	0	FALSE
skelm	0	0	0	FALSE
skelp	0	0	0	FALSE
skene	99110	0	0	FALSE
skens	0	0	0	FALSE
skeos	0	0	0	FALSE
skeps	0	0	0	FALSE
skers	0	0	0	FALSE
skets	0	0	0	FALSE
skews	75297	0	0	FALSE
skids	343992	0	0	FALSE
skied	134470	0.00187746	0	TRUE
skier	863046	0.58	0	TRUE
skies	3796788	0	0	TRUE
skiey	0	0	0	FALSE
skiff	281833	0.572862	0	TRUE
skill	15835076	0.58	0	TRUE
skimo	0	0	0	FALSE
skimp	107336	0.58	0	TRUE
skims	45654	0	0	FALSE
skink	101630	0	0	FALSE
chips	13982676	0	1	TRUE
skint	118519	0	0	FALSE
skios	0	0	0	FALSE
opens	14070477	0	1	TRUE
skirl	0	0	0	FALSE
skirr	0	0	0	FALSE
skirt	9981485	0.58	0	TRUE
skite	0	0	0	FALSE
skits	366784	0	0	FALSE
skive	47114	0	0	FALSE
skivy	0	0	0	FALSE
sklim	0	0	0	FALSE
skoal	42373	0	0	FALSE
skody	0	0	0	FALSE
skoff	0	0	0	FALSE
skogs	0	0	0	FALSE
skols	0	0	0	FALSE
skool	829401	0	0	FALSE
skort	98916	0	0	FALSE
skosh	0	0	0	FALSE
skran	0	0	0	FALSE
skrik	0	0	0	FALSE
skuas	28353	0	0	FALSE
skugs	0	0	0	FALSE
skulk	24018	0.557234	0	TRUE
skull	4457991	0.58	0	TRUE
skunk	937406	0.58	0	TRUE
skyed	0	0	0	FALSE
skyer	0	0	0	FALSE
skyey	0	0	0	FALSE
skyfs	0	0	0	FALSE
skyre	0	0	0	FALSE
skyrs	0	0	0	FALSE
skyte	0	0	0	FALSE
wells	14073676	0	1	TRUE
slack	1954286	0.58	0	TRUE
slade	842883	0	0	FALSE
slaes	0	0	0	FALSE
slags	105005	0	0	FALSE
slaid	19838	0	0	FALSE
slain	1281084	0.58	0	TRUE
slake	54463	0.559253	0	TRUE
modes	14131325	0	1	TRUE
slane	95822	0	0	FALSE
slang	1817718	0.58	0	TRUE
slank	47932	0	0	FALSE
slant	1313083	0.58	0	TRUE
slaps	357339	0	0	FALSE
slart	0	0	0	FALSE
slash	2935535	0.58	0	TRUE
slate	3813904	0.58	0	TRUE
slats	297172	0	0	FALSE
slaty	49371	0	0	FALSE
slave	10692715	0	0	TRUE
slaws	0	0	0	FALSE
slays	79674	0	0	FALSE
slebs	0	0	0	FALSE
sleds	316641	0	0	FALSE
sleek	2734565	0.58	0	TRUE
sleep	29491537	0.58	0	TRUE
sleer	0	0	0	FALSE
sleet	305148	0.58	0	TRUE
slept	2370802	0.58	0	TRUE
slews	13847	0	0	FALSE
sleys	0	0	0	FALSE
slice	4628779	0.58	0	TRUE
slick	2372634	0.58	0	TRUE
slide	22339084	0.58	0	TRUE
slier	0	0	0	FALSE
slily	0	0	0	FALSE
slime	869502	0.58	0	TRUE
slims	187926	0	0	FALSE
slimy	346686	0.58	0	TRUE
sling	1688770	0.58	0	TRUE
slink	196197	0.571736	0	TRUE
slipe	0	0	0	FALSE
acres	14208905	0	1	TRUE
slipt	0	0	0	FALSE
slish	0	0	0	FALSE
slits	460082	0	0	FALSE
slive	23223	0	0	FALSE
sloan	2040295	0	0	TRUE
slobs	36492	0	0	FALSE
sloes	0	0	0	FALSE
slogs	0	0	0	FALSE
sloid	0	0	0	FALSE
slojd	0	0	0	FALSE
slomo	0	0	0	FALSE
sloom	0	0	0	FALSE
sloop	295505	0.565914	0	TRUE
sloot	57272	0	0	FALSE
slope	6469975	0.58	0	TRUE
slops	25111	0	0	FALSE
slopy	0	0	0	FALSE
slorm	0	0	0	FALSE
slosh	51634	0.560331	0	TRUE
sloth	519428	0.58	0	TRUE
trans	14243681	0.58	1	TRUE
slove	0	0	0	FALSE
jokes	14622894	0	1	TRUE
sloyd	16508	0	0	FALSE
slubb	0	0	0	FALSE
slubs	0	0	0	FALSE
slued	0	0	0	FALSE
slues	0	0	0	FALSE
sluff	0	0	0	FALSE
slugs	450646	0	0	FALSE
sluit	24797	0	0	FALSE
slump	878659	0.58	0	TRUE
slums	463980	0	0	FALSE
slung	253265	0.58	0	TRUE
slunk	40167	0.568017	0	TRUE
slurb	0	0	0	FALSE
slurp	495920	0.58	0	TRUE
slurs	220561	0	0	FALSE
sluse	0	0	0	FALSE
slush	389608	0.58	0	TRUE
woods	14647735	0	1	TRUE
slyer	0	0	0	FALSE
slyly	103507	0.58	0	TRUE
slype	0	0	0	FALSE
smaak	0	0	0	FALSE
smack	1451860	0.58	0	TRUE
smaik	0	0	0	FALSE
small	208371878	0.58	0	TRUE
smalm	0	0	0	FALSE
smalt	0	0	0	FALSE
smarm	0	0.528922	0	TRUE
smart	36636558	0.58	0	TRUE
smash	3192001	0.58	0	TRUE
smaze	0	0	0	FALSE
smear	1289528	0.58	0	TRUE
smeek	0	0	0	FALSE
smees	0	0	0	FALSE
smeik	0	0	0	FALSE
smeke	0	0	0	FALSE
smell	6642666	0.58	0	TRUE
smelt	301053	0.563007	0	TRUE
smerk	0	0	0	FALSE
smews	0	0	0	FALSE
smile	13893537	0.58	0	TRUE
smirk	403780	0.58	0	TRUE
smirr	0	0	0	FALSE
smirs	0	0	0	FALSE
smite	270393	0.542818	0	TRUE
smith	63357901	0.464722	0	TRUE
smits	204616	0	0	FALSE
smock	220361	0.573816	0	TRUE
smogs	0	0	0	FALSE
smoke	16567733	0.58	0	TRUE
smoko	0	0	0	FALSE
smoky	1818184	0.58	0	TRUE
smolt	111459	0	0	FALSE
smoor	27737	0	0	FALSE
smoot	216470	0	0	FALSE
smore	0	0	0	FALSE
smorg	0	0	0	FALSE
smote	276278	0.49208	0	TRUE
smout	0	0	0	FALSE
smowt	0	0	0	FALSE
smugs	0	0	0	FALSE
smurs	0	0	0	FALSE
smush	36448	0.499008	0	TRUE
smuts	84644	0	0	FALSE
snabs	0	0	0	FALSE
snack	3847152	0.58	0	TRUE
snafu	239431	0.564475	0	TRUE
snags	318312	0	0	FALSE
snail	1580640	0.58	0	TRUE
snake	7606395	0.58	0	TRUE
snaky	18580	0.557378	0	TRUE
yards	14733347	0	1	TRUE
snare	1311615	0.58	0	TRUE
snarf	104552	0.365904	0	TRUE
snark	457068	0.575884	0	TRUE
snarl	184639	0.58	0	TRUE
snars	0	0	0	FALSE
snary	0	0	0	FALSE
snash	0	0	0	FALSE
snath	0	0	0	FALSE
snaws	0	0	0	FALSE
snead	175337	0	0	FALSE
sneak	2280877	0.58	0	TRUE
sneap	16545	0	0	FALSE
snebs	0	0	0	FALSE
sneck	0	0	0	FALSE
sneds	0	0	0	FALSE
sneed	164701	0	0	FALSE
sneer	203583	0.58	0	TRUE
snees	0	0	0	FALSE
snell	767608	0	0	FALSE
snibs	0	0	0	FALSE
snick	23113	0	0	FALSE
snide	238032	0.5796	0	TRUE
snies	0	0	0	FALSE
sniff	1041321	0.58	0	TRUE
snift	0	0	0	FALSE
snigs	0	0	0	FALSE
snipe	425778	0.566124	0	TRUE
snips	329153	0	0	FALSE
snipy	0	0	0	FALSE
snirt	0	0	0	FALSE
snits	0	0	0	FALSE
snobs	164598	0	0	FALSE
snods	0	0	0	FALSE
snoek	14498	0	0	FALSE
snoep	0	0	0	FALSE
snogs	0	0	0	FALSE
snoke	14088	0	0	FALSE
snood	80464	0	0	FALSE
snook	295873	0	0	FALSE
snool	0	0	0	FALSE
snoop	2787168	0.58	0	TRUE
snoot	33126	0.464722	0	TRUE
snore	294125	0.58	0	TRUE
snort	1522943	0.58	0	TRUE
snots	0	0	0	FALSE
