Feasible.Guesses	Frequency	Probability	Plural	Feasible.Secrets
camps	11712039	0	1	TRUE
scart	1213599	0	0	TRUE
scary	5571680	0.58	0	TRUE
scats	64414	0	0	FALSE
scaup	89357	0	0	FALSE
scena	91089	0	0	FALSE
scene	29372413	0.58	0	TRUE
scent	3277212	0.58	0	TRUE
schmo	60716	0	0	FALSE
schul	33045	0	0	FALSE
schwa	64634	0.386817	0	TRUE
scion	2245350	0.58	0	TRUE
scoff	177728	0.58	0	TRUE
scold	170208	0.58	0	TRUE
scone	213031	0.58	0	TRUE
scoop	5272369	0.58	0	TRUE
scoot	269666	0.572527	0	TRUE
scopa	88607	0	0	FALSE
scope	23349420	0.58	0	TRUE
scops	39159	0	0	FALSE
score	69315004	0.58	0	TRUE
scorn	622924	0.58	0	TRUE
fonts	11884559	0	1	TRUE
scoug	13313	0	0	FALSE
scour	411478	0.58	0	TRUE
scout	6176157	0.58	0	TRUE
scowl	115386	0.58	0	TRUE
scram	139774	0.521762	0	TRUE
scran	355642	0	0	FALSE
scrap	3757085	0.58	0	TRUE
scrat	34413	0	0	FALSE
scree	148396	0.536918	0	TRUE
screw	8177263	0.58	0	TRUE
scrim	146877	0.579703	0	TRUE
scrip	328826	0.544773	0	TRUE
scrod	21554	0.51227	0	TRUE
scrub	2360299	0.58	0	TRUE
scrum	425870	0.58	0	TRUE
scuba	6366349	0.58	0	TRUE
scudo	16902	0	0	FALSE
scuds	39676	0	0	FALSE
scuff	224673	0.5595	0	TRUE
scull	174118	0.521762	0	TRUE
sculp	29076	0	0	FALSE
scums	21265	0	0	FALSE
scurf	13478	0	0	FALSE
scuse	53625	0	0	FALSE
scute	17485	0	0	FALSE
jeans	11896655	0	1	TRUE
mills	11910667	0	1	TRUE
seamy	35034	0.575841	0	TRUE
seans	14788	0	0	FALSE
sears	4897480	0	0	TRUE
sease	16912	0	0	FALSE
fails	12015364	0	1	TRUE
sebum	95387	0	0	FALSE
secco	33756	0	0	FALSE
sechs	49108	0	0	FALSE
texts	12095723	0	1	TRUE
sedan	4769270	0.58	0	TRUE
seder	315708	0.552273	0	TRUE
sedes	17575	0	0	FALSE
sedge	361236	0.534537	0	TRUE
sedum	126177	0	0	FALSE
corps	12150135	0.58	1	TRUE
seedy	284954	0.58	0	TRUE
feels	12212683	0	1	TRUE
seely	173389	0	0	FALSE
hosts	12228736	0	1	TRUE
seeps	188076	0	0	FALSE
seers	134265	0	0	FALSE
sefer	159719	0	0	FALSE
segar	45150	0	0	FALSE
segni	74679	0	0	FALSE
segno	108669	0	0	FALSE
segue	234120	0.58	0	TRUE
seine	1121610	0	0	TRUE
seism	18530	0	0	FALSE
seize	1908868	0.58	0	TRUE
selah	213338	0	0	FALSE
seles	69906	0	0	FALSE
selfs	33812	0	0	FALSE
sella	143359	0	0	FALSE
genes	12396954	0	1	TRUE
selva	389472	0	0	FALSE
semes	30150	0	0	FALSE
semis	357039	0	0	FALSE
rocks	12427428	0	1	TRUE
senna	431701	0	0	FALSE
senor	352047	0	0	FALSE
sensa	89308	0	0	FALSE
sense	52629633	0.58	0	TRUE
sensi	280091	0	0	FALSE
sente	63099	0	0	FALSE
senti	56703	0	0	FALSE
sents	98600	0	0	FALSE
senza	476965	0	0	FALSE
sepal	32590	0	0	FALSE
sepia	741438	0.576844	0	TRUE
sepoy	33499	0	0	FALSE
septa	203819	0	0	FALSE
septs	20285	0	0	FALSE
serac	43796	0	0	FALSE
serai	35974	0	0	FALSE
seral	57376	0	0	FALSE
sered	19699	0	0	FALSE
seres	54684	0	0	FALSE
serfs	117599	0	0	FALSE
serge	1283914	0	0	TRUE
serif	2109334	0.548165	0	TRUE
serin	38729	0	0	FALSE
serra	755717	0	0	FALSE
serre	381425	0	0	FALSE
serum	5854942	0.579472	0	TRUE
serve	36697856	0.58	0	TRUE
servo	1581719	0	0	TRUE
sessa	67670	0	0	FALSE
setae	111998	0	0	FALSE
seton	1136773	0	0	TRUE
setts	60954	0	0	FALSE
setup	23534848	0.58	0	TRUE
seven	44224906	0.58	0	TRUE
sever	686306	0.58	0	TRUE
sewed	175012	0.00187746	0	TRUE
sewel	28078	0	0	FALSE
sewer	5008805	0.58	0	TRUE
sexed	155161	0	0	FALSE
slots	12452126	0	1	TRUE
sexto	29954	0	0	FALSE
shack	2739743	0.58	0	TRUE
shade	6996835	0.58	0	TRUE
shads	19622	0	0	FALSE
shady	2059463	0.58	0	TRUE
shaft	6431372	0.58	0	TRUE
shags	41829	0	0	FALSE
shake	6839319	0.58	0	TRUE
shako	26339	0	0	FALSE
shaky	766843	0.58	0	TRUE
shale	769742	0.58	0	TRUE
shall	191963867	0.58	0	TRUE
shalt	1854326	0.571959	0	TRUE
shama	71722	0	0	FALSE
shame	6785296	0.58	0	TRUE
loves	12566621	0	1	TRUE
shand	141332	0	0	FALSE
shank	1311484	0.58	0	TRUE
shape	25675227	0.58	0	TRUE
shard	287428	0.58	0	TRUE
share	119294241	0.58	0	TRUE
shark	5904454	0.58	0	TRUE
sharn	14432	0	0	FALSE
sharp	24904199	0.58	0	TRUE
shash	27825	0	0	FALSE
shaul	239120	0	0	FALSE
shave	2580057	0.58	0	TRUE
shawl	1011728	0.58	0	TRUE
shawn	4642740	0	0	TRUE
shaws	82892	0	0	FALSE
shaya	39577	0	0	FALSE
shays	227563	0	0	FALSE
sheaf	255879	0.578506	0	TRUE
shear	2886210	0.573491	0	TRUE
roots	12609370	0	1	TRUE
sheel	15825	0	0	FALSE
sheen	1124463	0.58	0	TRUE
sheep	8962638	0.58	0	TRUE
sheer	6684477	0.58	0	TRUE
sheet	44295187	0.58	0	TRUE
sheik	596893	0.58	0	TRUE
shelf	11287023	0.58	0	TRUE
shell	20599318	0.58	0	TRUE
sheol	68016	0	0	FALSE
sherd	20612	0	0	FALSE
shere	82346	0	0	FALSE
sheva	181594	0	0	FALSE
shewn	62884	0	0	FALSE
shews	39148	0	0	FALSE
shied	103457	0.58	0	TRUE
shiel	82165	0	0	FALSE
shier	43728	0	0	FALSE
shies	42546	0	0	FALSE
shift	19811555	0.58	0	TRUE
shill	163716	0.570386	0	TRUE
shims	212293	0	0	FALSE
shine	5881862	0.58	0	TRUE
shins	362796	0	0	FALSE
shiny	3192674	0.58	0	TRUE
winds	12628386	0	1	TRUE
shire	2665081	0.503514	0	TRUE
shirk	194196	0.574889	0	TRUE
shirt	40501964	0.58	0	TRUE
shish	67812	0	0	FALSE
shiso	25086	0	0	FALSE
shite	371932	0	0	FALSE
shits	238365	0	0	FALSE
shiur	69743	0	0	FALSE
shiva	1105044	0.570431	0	TRUE
shive	114265	0	0	FALSE
shoal	435185	0.551229	0	TRUE
shock	14850388	0.58	0	TRUE
shoed	27509	0.00187746	0	TRUE
poems	12662561	0	1	TRUE
shogi	84271	0	0	FALSE
shoji	231018	0	0	FALSE
shojo	81991	0	0	FALSE
shola	49881	0	0	FALSE
shone	704369	0.58	0	TRUE
shook	2917411	0.58	0	TRUE
shool	89902	0	0	FALSE
shoon	20249	0	0	FALSE
shoos	26781	0	0	FALSE
shoot	12695618	0.58	0	TRUE
shope	79471	0	0	FALSE
roles	13171507	0	1	TRUE
shore	12568485	0.58	0	TRUE
shorn	142311	0.58	0	TRUE
short	106755242	0.58	0	TRUE
shote	36612	0	0	FALSE
reads	13174104	0	1	TRUE
shott	25924	0	0	FALSE
shout	3965861	0.58	0	TRUE
shove	847364	0.58	0	TRUE
shown	68755779	0.58	0	TRUE
towns	13337599	0	1	TRUE
showy	294798	0.58	0	TRUE
shoyu	30956	0	0	FALSE
shred	851931	0.58	0	TRUE
shrew	382770	0.559981	0	TRUE
shrub	1458217	0.58	0	TRUE
shrug	720506	0.58	0	TRUE
shuck	116293	0.566398	0	TRUE
shuns	85070	0	0	FALSE
shunt	604152	0.564951	0	TRUE
shura	152118	0	0	FALSE
shush	60031	0.559127	0	TRUE
shute	184885	0	0	FALSE
tones	13373535	0	1	TRUE
shyer	32023	0.533512	0	TRUE
shyly	213165	0.58	0	TRUE
sibyl	111857	0	0	FALSE
sicko	86555	0	0	FALSE
sided	4982500	0.00187746	0	TRUE
sider	543665	0	0	FALSE
roses	13584758	0	1	TRUE
sidhe	114733	0	0	FALSE
sidle	54306	0.566262	0	TRUE
siege	2518421	0.58	0	TRUE
sient	16892	0	0	FALSE
sieur	61710	0	0	FALSE
sieve	851108	0.579589	0	TRUE
sifts	38137	0	0	FALSE
keeps	13624468	0	1	TRUE
sight	13360499	0.58	0	TRUE
sigil	118090	0	0	FALSE
sigla	38984	0	0	FALSE
sigma	11864409	0.449842	0	TRUE
signa	233687	0	0	FALSE
icons	13649671	0	1	TRUE
sikes	160692	0	0	FALSE
silen	22517	0	0	FALSE
siler	201368	0	0	FALSE
siles	19384	0	0	FALSE
silex	289557	0	0	FALSE
silks	418180	0	0	FALSE
silky	1749406	0.58	0	TRUE
sills	397916	0	0	FALSE
silly	6833654	0.58	0	TRUE
silos	483560	0	0	FALSE
silts	47638	0	0	FALSE
silty	293612	0.54382	0	TRUE
silva	3132617	0	0	TRUE
simar	30450	0	0	FALSE
simas	24995	0	0	FALSE
simba	322561	0	0	FALSE
simps	0	0	0	FALSE
simul	158003	0	0	FALSE
since	214302926	0.58	0	TRUE
sinds	75367	0	0	FALSE
sines	79686	0	0	FALSE
sinew	74869	0.566331	0	TRUE
singe	106880	0.547641	0	TRUE
balls	13683840	0	1	TRUE
folks	13760930	0	1	TRUE
sinus	1738565	0.58	0	TRUE
sipes	60829	0	0	FALSE
sippy	100939	0	0	FALSE
sired	220280	0.00187746	0	TRUE
siree	14544	0	0	FALSE
siren	1354779	0.58	0	TRUE
sires	286232	0	0	FALSE
siris	53304	0	0	FALSE
sirup	29954	0	0	FALSE
sisal	280742	0	0	FALSE
sissy	1410911	0.570386	0	TRUE
sista	261188	0	0	FALSE
sists	58962	0	0	FALSE
sitar	255993	0.570207	0	TRUE
sited	503306	0.00187746	0	TRUE
pills	13767091	0	1	TRUE
sithe	14180	0	0	FALSE
sitka	578381	0	0	FALSE
situp	0	0.403969	0	TRUE
situs	267454	0	0	FALSE
siver	101095	0	0	FALSE
sixer	58111	0	0	FALSE
sixes	176765	0	0	FALSE
sixth	9920054	0.58	0	TRUE
sixty	4851534	0.58	0	TRUE
sized	12775596	0.00187746	0	TRUE
sizer	202590	0	0	FALSE
lands	13891179	0	1	TRUE
skald	44871	0	0	FALSE
skank	227091	0	0	FALSE
skate	4932092	0.58	0	TRUE
skean	19591	0	0	FALSE
skeen	109749	0	0	FALSE
skeet	343898	0.561003	0	TRUE
skein	208604	0.573611	0	TRUE
skene	99110	0	0	FALSE
skews	75297	0	0	FALSE
skids	343992	0	0	FALSE
skied	134470	0.00187746	0	TRUE
skier	863046	0.58	0	TRUE
skies	3796788	0	0	TRUE
skiff	281833	0.572862	0	TRUE
skill	15835076	0.58	0	TRUE
skimp	107336	0.58	0	TRUE
skims	45654	0	0	FALSE
skink	101630	0	0	FALSE
chips	13982676	0	1	TRUE
skint	118519	0	0	FALSE
opens	14070477	0	1	TRUE
skirt	9981485	0.58	0	TRUE
skits	366784	0	0	FALSE
skive	47114	0	0	FALSE
skoal	42373	0	0	FALSE
skool	829401	0	0	FALSE
skort	98916	0	0	FALSE
skuas	28353	0	0	FALSE
skulk	24018	0.557234	0	TRUE
skull	4457991	0.58	0	TRUE
skunk	937406	0.58	0	TRUE
wells	14073676	0	1	TRUE
slack	1954286	0.58	0	TRUE
slade	842883	0	0	FALSE
slags	105005	0	0	FALSE
slaid	19838	0	0	FALSE
slain	1281084	0.58	0	TRUE
slake	54463	0.559253	0	TRUE
modes	14131325	0	1	TRUE
slane	95822	0	0	FALSE
slang	1817718	0.58	0	TRUE
slank	47932	0	0	FALSE
slant	1313083	0.58	0	TRUE
slaps	357339	0	0	FALSE
slash	2935535	0.58	0	TRUE
slate	3813904	0.58	0	TRUE
slats	297172	0	0	FALSE
slaty	49371	0	0	FALSE
slave	10692715	0	0	TRUE
slays	79674	0	0	FALSE
sleds	316641	0	0	FALSE
sleek	2734565	0.58	0	TRUE
sleep	29491537	0.58	0	TRUE
sleet	305148	0.58	0	TRUE
slept	2370802	0.58	0	TRUE
slews	13847	0	0	FALSE
slice	4628779	0.58	0	TRUE
slick	2372634	0.58	0	TRUE
slide	22339084	0.58	0	TRUE
slime	869502	0.58	0	TRUE
slims	187926	0	0	FALSE
slimy	346686	0.58	0	TRUE
sling	1688770	0.58	0	TRUE
slink	196197	0.571736	0	TRUE
acres	14208905	0	1	TRUE
slits	460082	0	0	FALSE
slive	23223	0	0	FALSE
sloan	2040295	0	0	TRUE
slobs	36492	0	0	FALSE
sloop	295505	0.565914	0	TRUE
sloot	57272	0	0	FALSE
slope	6469975	0.58	0	TRUE
slops	25111	0	0	FALSE
slosh	51634	0.560331	0	TRUE
sloth	519428	0.58	0	TRUE
trans	14243681	0.58	1	TRUE
jokes	14622894	0	1	TRUE
sloyd	16508	0	0	FALSE
slugs	450646	0	0	FALSE
sluit	24797	0	0	FALSE
slump	878659	0.58	0	TRUE
slums	463980	0	0	FALSE
slung	253265	0.58	0	TRUE
slunk	40167	0.568017	0	TRUE
slurp	495920	0.58	0	TRUE
slurs	220561	0	0	FALSE
slush	389608	0.58	0	TRUE
woods	14647735	0	1	TRUE
slyly	103507	0.58	0	TRUE
smack	1451860	0.58	0	TRUE
small	208371878	0.58	0	TRUE
smarm	0	0.528922	0	TRUE
smart	36636558	0.58	0	TRUE
smash	3192001	0.58	0	TRUE
smear	1289528	0.58	0	TRUE
smell	6642666	0.58	0	TRUE
smelt	301053	0.563007	0	TRUE
smile	13893537	0.58	0	TRUE
smirk	403780	0.58	0	TRUE
smite	270393	0.542818	0	TRUE
smith	63357901	0.464722	0	TRUE
smits	204616	0	0	FALSE
smock	220361	0.573816	0	TRUE
smoke	16567733	0.58	0	TRUE
smoky	1818184	0.58	0	TRUE
smolt	111459	0	0	FALSE
smoor	27737	0	0	FALSE
smoot	216470	0	0	FALSE
smote	276278	0.49208	0	TRUE
smush	36448	0.499008	0	TRUE
smuts	84644	0	0	FALSE
snack	3847152	0.58	0	TRUE
snafu	239431	0.564475	0	TRUE
snags	318312	0	0	FALSE
snail	1580640	0.58	0	TRUE
snake	7606395	0.58	0	TRUE
snaky	18580	0.557378	0	TRUE
yards	14733347	0	1	TRUE
snare	1311615	0.58	0	TRUE
snarf	104552	0.365904	0	TRUE
snark	457068	0.575884	0	TRUE
snarl	184639	0.58	0	TRUE
snead	175337	0	0	FALSE
sneak	2280877	0.58	0	TRUE
sneap	16545	0	0	FALSE
sneed	164701	0	0	FALSE
sneer	203583	0.58	0	TRUE
snell	767608	0	0	FALSE
snick	23113	0	0	FALSE
snide	238032	0.5796	0	TRUE
sniff	1041321	0.58	0	TRUE
snipe	425778	0.566124	0	TRUE
snips	329153	0	0	FALSE
snobs	164598	0	0	FALSE
snoek	14498	0	0	FALSE
snoke	14088	0	0	FALSE
snood	80464	0	0	FALSE
snook	295873	0	0	FALSE
snoop	2787168	0.58	0	TRUE
snoot	33126	0.464722	0	TRUE
snore	294125	0.58	0	TRUE
snort	1522943	0.58	0	TRUE
snout	258314	0.577757	0	TRUE
snows	350890	0	0	FALSE
snowy	1631719	0.58	0	TRUE
snubs	92798	0	0	FALSE
snuck	274495	0.58	0	TRUE
snuff	861230	0.58	0	TRUE
soaks	165469	0	0	FALSE
walls	14837851	0	1	TRUE
soapy	303519	0.579131	0	TRUE
soars	465187	0	0	FALSE
soave	54998	0	0	FALSE
sober	1672710	0.58	0	TRUE
socko	13096	0	0	FALSE
flags	14870655	0	1	TRUE
socle	17222	0	0	FALSE
sodas	299348	0	0	FALSE
soddy	62104	0	0	FALSE
sodic	24953	0	0	FALSE
sodom	402032	0	0	FALSE
sofar	49346	0	0	FALSE
kings	14914273	0	1	TRUE
softs	162553	0	0	FALSE
softy	55906	0.556489	0	TRUE
soggy	331525	0.58	0	TRUE
lakes	14947463	0	1	TRUE
soken	18213	0	0	FALSE
sokol	195506	0	0	FALSE
solan	56393	0	0	FALSE
solar	20423792	0.58	0	TRUE
solas	225662	0	0	FALSE
solde	24298	0	0	FALSE
soldi	93203	0	0	FALSE
soldo	16595	0	0	FALSE
soled	102946	0.00187746	0	TRUE
solei	16449	0	0	FALSE
soler	142747	0	0	FALSE
cocks	15043799	0	1	TRUE
solid	37426444	0.58	0	TRUE
solon	527040	0	0	FALSE
faces	15050854	0	1	TRUE
solum	86424	0	0	FALSE
solus	185496	0	0	FALSE
solve	13452150	0.58	0	TRUE
soman	92060	0	0	FALSE
somas	51354	0	0	FALSE
sonar	1341822	0.579804	0	TRUE
sonde	78672	0	0	FALSE
sones	72334	0	0	FALSE
roads	15093621	0	1	TRUE
sonic	7298920	0.58	0	TRUE
sonne	372095	0	0	FALSE
sonny	2004845	0	0	TRUE
sooth	141125	0.509984	0	TRUE
sooty	220245	0.575776	0	TRUE
sophy	75315	0	0	FALSE
sopor	16980	0	0	FALSE
soppy	36978	0.544773	0	TRUE
sopra	106565	0	0	FALSE
soras	19792	0	0	FALSE
sorbo	54561	0	0	FALSE
sorbs	42461	0	0	FALSE
sordo	13913	0	0	FALSE
sored	50450	0	0	FALSE
sorel	385306	0	0	FALSE
bonds	15431252	0	1	TRUE
sorex	35839	0	0	FALSE
sorry	35595812	0.58	0	TRUE
sorta	855998	0	0	FALSE
talks	15484166	0	1	TRUE
souce	67590	0	0	FALSE
sough	16442	0	0	FALSE
souks	34993	0	0	FALSE
tells	15534490	0	1	TRUE
sound	100010833	0.58	0	TRUE
boats	15600762	0	1	TRUE
soupy	94968	0.58	0	TRUE
sours	79324	0	0	FALSE
south	238581133	0.58	0	TRUE
sowed	113771	0.00187746	0	TRUE
sower	137381	0.435807	0	TRUE
sowle	12787	0	0	FALSE
soyle	33710	0	0	FALSE
soyuz	367639	0	0	FALSE
space	121505269	0.58	0	TRUE
spacy	39233	0	0	FALSE
spade	1567565	0.58	0	TRUE
spain	51553238	0	0	TRUE
spake	688769	0	0	FALSE
spall	80157	0	0	FALSE
spams	323676	0	0	FALSE
spang	41109	0	0	FALSE
spank	5416004	0.58	0	TRUE
moves	15789001	0	1	TRUE
spare	10009522	0.58	0	TRUE
spark	4842423	0.58	0	TRUE
spars	203700	0	0	FALSE
spart	29561	0	0	FALSE
spasm	391339	0.58	0	TRUE
spate	357156	0.58	0	TRUE
spats	78562	0	0	FALSE
spawn	1908837	0.58	0	TRUE
spaza	41173	0	0	FALSE
spazz	45477	0	0	FALSE
speak	31324712	0.58	0	TRUE
spean	30703	0	0	FALSE
spear	2942538	0.58	0	TRUE
speck	757962	0.58	0	TRUE
wings	16044458	0	1	TRUE
spect	378697	0	0	FALSE
speed	83135749	0.58	0	TRUE
speel	50603	0	0	FALSE
speer	400248	0	0	FALSE
speir	23387	0	0	FALSE
spell	8506049	0.58	0	TRUE
spelt	431427	0.564636	0	TRUE
spend	26713310	0.58	0	TRUE
spent	29719451	0.58	0	TRUE
sperm	5944531	0.58	0	TRUE
spews	150306	0	0	FALSE
spica	142550	0	0	FALSE
spice	7120274	0.58	0	TRUE
spick	25431	0	0	FALSE
spicy	3170817	0.58	0	TRUE
spied	294373	0.58	0	TRUE
spiel	811922	0.576693	0	TRUE
spier	180057	0	0	FALSE
finds	16280898	0	1	TRUE
spiff	74236	0.530743	0	TRUE
spike	4833410	0.58	0	TRUE
spiky	181090	0.58	0	TRUE
spill	3890646	0.58	0	TRUE
spilt	214786	0.535995	0	TRUE
spina	468643	0	0	FALSE
spine	5370074	0.58	0	TRUE
spink	203615	0	0	FALSE
coins	16449733	0	1	TRUE
spiny	366114	0.571959	0	TRUE
spire	725421	0.58	0	TRUE
spirt	59629	0	0	FALSE
spite	4493143	0.58	0	TRUE
spits	321273	0	0	FALSE
spitz	351048	0	0	FALSE
splat	350981	0.563458	0	TRUE
splay	124026	0.551654	0	TRUE
split	19998411	0.58	0	TRUE
splog	41784	0	0	FALSE
spode	487640	0	0	FALSE
spoil	1419320	0.58	0	TRUE
spoke	11577917	0.58	0	TRUE
spoof	907481	0.58	0	TRUE
spook	318653	0.577326	0	TRUE
spool	1499516	0.568017	0	TRUE
spoon	4000406	0.58	0	TRUE
spoor	131836	0	0	FALSE
spore	589081	0.58	0	TRUE
spork	164168	0.511146	0	TRUE
sport	62683851	0.58	0	TRUE
picks	16627992	0	1	TRUE
spout	905624	0.58	0	TRUE
sprat	69321	0	0	FALSE
spray	15148133	0.58	0	TRUE
spred	21115	0	0	FALSE
spree	1218040	0.58	0	TRUE
sprig	143773	0.577867	0	TRUE
sprit	89293	0	0	FALSE
sprog	82267	0	0	FALSE
sprue	109524	0	0	FALSE
spuds	101849	0	0	FALSE
spume	0	0.49208	0	TRUE
spunk	404915	0.57654	0	TRUE
spurn	79323	0.58	0	TRUE
pants	16774383	0	1	TRUE
spurt	325911	0.58	0	TRUE
squab	50789	0.570475	0	TRUE
squad	8744772	0.58	0	TRUE
squat	925062	0.58	0	TRUE
squaw	463592	0	0	FALSE
squib	112968	0.55057	0	TRUE
squid	3828491	0.58	0	TRUE
squiz	13110	0	0	FALSE
stabs	268482	0	0	FALSE
stack	11090579	0.58	0	TRUE
stade	347571	0	0	FALSE
staff	151553180	0.58	0	TRUE
stage	52518330	0.58	0	TRUE
stags	285274	0	0	FALSE
staid	194345	0.58	0	TRUE
stain	3512824	0.58	0	TRUE
stair	2012524	0.58	0	TRUE
stake	5061965	0.58	0	TRUE
stale	1065657	0.58	0	TRUE
stalk	936028	0.58	0	TRUE
stall	2114252	0.58	0	TRUE
stamp	9760468	0.58	0	TRUE
stand	46292709	0.58	0	TRUE
stane	45697	0	0	FALSE
stang	1081839	0	0	TRUE
stank	100733	0.564716	0	TRUE
staph	171410	0.567364	0	TRUE
stare	1925618	0.58	0	TRUE
stark	3479265	0.58	0	TRUE
starn	18604	0	0	FALSE
starr	3240045	0	0	TRUE
seats	17070818	0	1	TRUE
start	161913408	0.58	0	TRUE
stash	1553737	0.58	0	TRUE
state	453104133	0.58	0	TRUE
turns	17261850	0	1	TRUE
stave	363443	0.58	0	TRUE
sides	17269191	0	1	TRUE
stead	724786	0.58	0	TRUE
steak	4413680	0.58	0	TRUE
steal	6257493	0.58	0	TRUE
steam	11141309	0.58	0	TRUE
stear	24734	0	0	FALSE
stede	18504	0	0	FALSE
steed	701658	0.565181	0	TRUE
steel	49452604	0.58	0	TRUE
steem	28290	0	0	FALSE
steen	581515	0	0	FALSE
steep	3399504	0.58	0	TRUE
steer	2159937	0.58	0	TRUE
steil	48974	0	0	FALSE
stein	3893544	0.547102	0	TRUE
stela	52675	0	0	FALSE
stele	76134	0.545974	0	TRUE
stell	97231	0	0	FALSE
trips	17273017	0	1	TRUE
steno	201103	0.511146	0	TRUE
stent	630695	0.5765	0	TRUE
meets	17760399	0	1	TRUE
stere	14790	0	0	FALSE
stern	4643592	0.58	0	TRUE
stets	32019	0	0	FALSE
bills	18248816	0	1	TRUE
stich	146019	0	0	FALSE
stick	22399126	0.58	0	TRUE
sties	34650	0	0	FALSE
stiff	3492842	0.58	0	TRUE
stile	353280	0.445485	0	TRUE
still	190433487	0.58	0	TRUE
stilt	188393	0.565554	0	TRUE
stime	65680	0	0	FALSE
stims	65454	0	0	FALSE
sting	2773263	0.58	0	TRUE
stink	872742	0.58	0	TRUE
stint	855795	0.58	0	TRUE
stipa	35952	0	0	FALSE
stipe	189957	0	0	FALSE
stirk	13276	0	0	FALSE
stirs	426699	0	0	FALSE
stoat	49468	0	0	FALSE
stock	176295589	0.58	0	TRUE
stoic	272080	0.58	0	TRUE
stoke	2552684	0.58	0	TRUE
stole	2814273	0.58	0	TRUE
stoma	122408	0.365904	0	TRUE
stomp	1168038	0.58	0	TRUE
stond	13934	0	0	FALSE
stone	42494931	0.58	0	TRUE
stong	88745	0	0	FALSE
stony	1907651	0.58	0	TRUE
stood	11116275	0.58	0	TRUE
stool	3031945	0.58	0	TRUE
stoop	360440	0.58	0	TRUE
stope	18912	0	0	FALSE
milfs	18358745	0	1	TRUE
stopt	20275	0	0	FALSE
store	291308910	0.58	0	TRUE
stork	728360	0.58	0	TRUE
storm	22242164	0.58	0	TRUE
story	138433809	0.58	0	TRUE
stott	438727	0	0	FALSE
stour	149756	0	0	FALSE
stout	1939514	0.58	0	TRUE
stove	3914849	0.58	0	TRUE
stows	29544	0	0	FALSE
strad	30021	0	0	FALSE
strap	11414669	0.58	0	TRUE
straw	3958211	0.58	0	TRUE
stray	1807545	0.58	0	TRUE
strep	608154	0.573024	0	TRUE
strew	32385	0.528922	0	TRUE
stria	40045	0	0	FALSE
strip	18711440	0.58	0	TRUE
strop	63137	0	0	FALSE
stroy	33541	0	0	FALSE
strum	216746	0.569743	0	TRUE
strut	1271153	0.58	0	TRUE
logos	18366230	0	1	TRUE
stuck	9120620	0.58	0	TRUE
stude	51128	0	0	FALSE
heads	18400524	0	1	TRUE
study	152978354	0.58	0	TRUE
stuff	81444510	0.58	0	TRUE
stull	228078	0	0	FALSE
stumm	39724	0	0	FALSE
stump	1357079	0.58	0	TRUE
stung	404657	0.58	0	TRUE
stunk	76458	0.570819	0	TRUE
stuns	161099	0	0	FALSE
stunt	1754828	0.58	0	TRUE
stupa	117550	0	0	FALSE
sture	26313	0	0	FALSE
sturt	284766	0	0	FALSE
styes	31241	0	0	FALSE
style	101024266	0.58	0	TRUE
styli	517320	0	0	FALSE
stylo	105215	0	0	FALSE
suave	336960	0.58	0	TRUE
suber	80439	0	0	FALSE
subha	17689	0	0	FALSE
succi	13224	0	0	FALSE
holds	18963546	0	1	TRUE
sucky	202236	0	0	FALSE
sucre	569392	0	0	FALSE
sudsy	39819	0.563189	0	TRUE
suede	3941313	0.58	0	TRUE
sugar	22450333	0.58	0	TRUE
suing	816011	0.58	0	TRUE
suite	44829675	0.58	0	TRUE
boots	18968708	0	1	TRUE
sukuk	13132	0	0	FALSE
sulci	21352	0	0	FALSE
sulfa	81028	0	0	FALSE
sulfo	16910	0	0	FALSE
sulks	24093	0	0	FALSE
sulky	156355	0.569501	0	TRUE
sully	458846	0.5734	0	TRUE
sulph	47919	0	0	FALSE
sumac	181045	0.572033	0	TRUE
summa	545031	0	0	FALSE
sumos	18889	0	0	FALSE
sumps	77965	0	0	FALSE
sunna	188874	0	0	FALSE
sunny	9497382	0.58	0	TRUE
sunup	30047	0.558213	0	TRUE
super	66703287	0.58	0	TRUE
supes	60952	0	0	FALSE
supra	4329457	0	0	TRUE
surah	323774	0	0	FALSE
sural	32482	0	0	FALSE
suras	28851	0	0	FALSE
surat	736651	0	0	FALSE
sured	134046	0	0	FALSE
surer	73497	0.574687	0	TRUE
sures	159115	0	0	FALSE
surfs	141721	0	0	FALSE
surfy	21936	0	0	FALSE
surge	5436623	0.58	0	TRUE
surly	372213	0.58	0	TRUE
sushi	3488691	0.58	0	TRUE
sutor	47130	0	0	FALSE
sutra	1580071	0	0	TRUE
sutta	129787	0	0	FALSE
swabs	322684	0	0	FALSE
swage	36605	0	0	FALSE
swags	137708	0	0	FALSE
swail	15702	0	0	FALSE
swain	779597	0.535519	0	TRUE
swale	198985	0.519207	0	TRUE
swami	900023	0.542818	0	TRUE
swamp	2575587	0.58	0	TRUE
swamy	109555	0	0	FALSE
swang	19816	0.0262821	0	TRUE
swank	695208	0.577512	0	TRUE
ports	19171802	0	1	TRUE
risks	19205769	0	1	TRUE
sward	78801	0	0	FALSE
sware	57104	0	0	FALSE
swarf	17705	0	0	FALSE
swarm	1158175	0.58	0	TRUE
swart	162262	0	0	FALSE
swash	265955	0.430413	0	TRUE
swath	438339	0.58	0	TRUE
swats	33987	0	0	FALSE
sways	75398	0	0	FALSE
swear	3082372	0.58	0	TRUE
sweat	4551615	0.58	0	TRUE
